file,Google Prediction,YOLO Prediction,Final Prediction,Truth
Manually_Labelled/New/LL1007/FLL3R7Y1007.JPG,3R7Y,3R7Y,3R7Y,3R7Y
Manually_Labelled/New/LL1110/FLL6B7F1110.JPG,6B7F,6B7F,6B7F,6B7F
Manually_Labelled/New/LL1104/FLL6R7Y1104.JPG,6R7Y,6R7Y,6R7Y,6R7Y
Manually_Labelled/New/UL1103/FUL1S2F1103.JPG,1S2F,1S2F,1S2F,1S2F
Manually_Labelled/New/UL1103/FUL1R6W1103.JPG,1R6W,1R6W,1R6W,1R6W
Manually_Labelled/New/LL1207/FLL2O8K1207.JPG,2O8K,2O8K,2O8K,2O8K
Manually_Labelled/New/LL1109/FLL1N2F1109.JPG,1N2F,N2F,1N2F,1N2F
Manually_Labelled/New/LL1004/MLL2V5P1004.JPG,DANF,2V5P,2V5P,2V5P
Manually_Labelled/New/UL1201/FUL4Y5G1201.JPG,4Y5G,4Y5G,4Y5G,4Y5G
Manually_Labelled/New/UL1001/MUL6W8P1001.JPG,6W8P,W8P,6W8P,6W8P
Manually_Labelled/New/UL1106/MUL2F3V1106.JPG,2F3V,2F5V,2F5V,2F3V
Manually_Labelled/New/LL1108/MLL5F6K1108.JPG,5F6K,5F6K,5F6K,5F6K
Manually_Labelled/New/UL1009/FUL1R3O7B1009.JPG,1R3O7B,1R5O7B,1R5O7B,1R3O7B
Manually_Labelled/New/LL1008/FLL5V7P1008.JPG,5V7P,5V7P,5V7P,5V7P
Manually_Labelled/New/UL1008/FUL1K6N1008.JPG,1K6N,1K6N,1K6N,1K6N
Manually_Labelled/New/TY1008/MTY5N6S1008.JPG,5N6S,5N6S,5N6S,5N6S
Manually_Labelled/New/UL1002/2-26-10 b - DONE/MEASURED/MUL2K7G1002.JPG,1K7G,2K7G,2K7G,2K7G
Manually_Labelled/New/LL1006/FLL6V7G1006.JPG,6V7G,6V7G,6V7G,6V7G
Manually_Labelled/New/UL1104/MUL5F6S1104.JPG,5FOS,5F6S,5F6S,5F6S
Manually_Labelled/New/TY1111/MTY1S2G1111.JPG,1S2G,1S2G,1S2G,1S2G
Manually_Labelled/New/UL1102/MUL1O5V1102.JPG,1O5K,1O5V,1O5V,1O5V
Manually_Labelled/New/TY1106/FTY6S7K1106.JPG,6S7K,6S7K,6S7K,6S7K
Manually_Labelled/New/LL1105/MLL2P3W1105.JPG,2P2W,2P3W,2P3W,2P3W
Manually_Labelled/New/UL1104/FUL1K8P1104.JPG,1K8P,1K8P,1K8P,1K8P
Manually_Labelled/New/UL1007/FUL3R8K1007.JPG,3ROK,3R8K,3R8K,3R8K
Manually_Labelled/New/CA1010/FCA4K7Y1010.JPG,4K1Y,4K7Y,4K7Y,4K7Y
Manually_Labelled/New/UL1108/MUL3F4N1108.JPG,1B4N,3F4N,3F4N,3F4N
Manually_Labelled/New/UL1012/FUL4S6G1012.JPG,4S6G,4S6G,4S6G,4S6G
Manually_Labelled/New/CA1007/FCA6B8W1007.JPG,6B8W,6B8W,6B8W,6B8W
Manually_Labelled/New/LL1206/FLL3O7R1206.JPG,3O7K,3O7R,3O7R,3O7R
Manually_Labelled/New/UL1109/FUL6P7N1109.JPG,6P1N,6P7N,6P7N,6P7N
Manually_Labelled/New/UL1009/FUL4K7G1009.JPG,4K7G,4KG,4K7G,4K7G
Manually_Labelled/New/TY1007/MTY7O8O1007.JPG,7O8O,7O8O,7O8O,7O8O
Manually_Labelled/New/LL1005/MLL2W3G1005.JPG,2W3G,2WG,2W3G,2W3G
Manually_Labelled/New/CA1107/FCA1V7G1107.JPG,,,,1V7G
Manually_Labelled/New/LL1012/FLL1W3B1012.JPG,WB3,1W3B,1W3B,1W3B
Manually_Labelled/New/UL1008/FUL7G8S1008.JPG,7G7F5,7G8S,7G8S,7G8S
Manually_Labelled/New/LL1101/MLL3P5K1101.JPG,3P5K,3P5K,3P5K,3P5K
Manually_Labelled/New/LL1106/FLL1W2W6V1106.JPG,1W2W6V2K,W2V,1W2W6V2K,1W2W6V
Manually_Labelled/New/CA1011/MCA1V7O1011.JPG,1V7O,1V7O,1V7O,1V7O
Manually_Labelled/New/UL1106/FUL3F8Y1106.JPG,3F8Y,3F8Y,3F8Y,3F8Y
Manually_Labelled/New/LL1112/MLL1P4F1112.JPG,1P4F,1P4F,1P4F,1P4F
Manually_Labelled/New/LL1208/MLL6F7P1208.JPG,6F7P,6F7P,6F7P,6F7P
Manually_Labelled/New/UL1101/FUL2O4F1101.JPG,2O4F,2O4F,2O4F,2O4F
Manually_Labelled/New/TY1206/MTY2G4O1206.JPG,2G4O,2G4O,2G4O,2G4O
Manually_Labelled/New/UL1011/FUL6P7N1011.JPG,6P7N,6P7N,6P7N,6P7N
Manually_Labelled/New/UL1102/FUL1P3F1102.JPG,1P3F,1P3F,1P3F,1P3F
Manually_Labelled/New/UL1010/FUL3P5O1010.JPG,3P5O,3P5O,3P5O,3P5O
Manually_Labelled/New/UL1008/FUL1O5S1008.JPG,1O5S,1O5S,1O5S,1O5S
Manually_Labelled/New/LL1203/MLL2R5K1203.JPG,,,,2R5K
Manually_Labelled/New/UL1012/FUL3Y4Y1012.JPG,3Y4Y,3Y4Y,3Y4Y,3Y4Y
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A3-DONE/100NCD60/MEASURED/FUL2W5O1003.JPG,2W5O,2W5O,2W5O,2W5O
Manually_Labelled/New/TY1205/MTY3S6Y1205.JPG,3S6,3S6Y,3S6Y,3S6Y
Manually_Labelled/New/LL1001/MLL6G7W1001.JPG,6G7W,6G7W,6G7W,6G7W
Manually_Labelled/New/UL1007/FUL5N7R1007.JPG,5NFR,5N7R,5N7R,5N7R
Manually_Labelled/New/UL1004/FUL4P8W1004.JPG,4P8W,4P8W,4P8W,4P8W
Manually_Labelled/New/UL1103/FUL2S8K1103.JPG,2S8K,2S8K,2S8K,2S8K
Manually_Labelled/New/CA1002/FCA1Y4V1002.JPG,1Y4V,1Y4V,1Y4V,1Y4V
Manually_Labelled/New/TY1006/FTY5W7G1006.JPG,5W7G,5W7G,5W7G,5W7G
Manually_Labelled/New/UL1005/FUL6R7G1005.JPG,6R7G,6R7G,6R7G,6R7G
Manually_Labelled/New/LL1106/FLL4F5G1106.JPG,4S6,4F5G,4F5G,4F5G
Manually_Labelled/New/UL1004/FUL3G7Y1004.JPG,3G7Y,3G7Y,3G7Y,3G7Y
Manually_Labelled/New/UL1006/FUL3V8F1006.JPG,3K8F,38F,3K8F,3V8F
Manually_Labelled/New/CA1006/MCA1B7P1006.JPG,1B7P,1B7P,1B7P,1B7P
Manually_Labelled/New/UL1203/FUL1K7V1203.JPG,1K7V,1K7V,1K7V,1K7V
Manually_Labelled/New/TY1106/FTY3N4P1106.JPG,3N4P,3N4P,3N4P,3N4P
Manually_Labelled/New/UL1009/FUL6N8O1009.JPG,1GNF0,6N8O,6N8O,6N8O
Manually_Labelled/New/CA1104/FCA4V8B1104.JPG,4V8B,4V8B,4V8B,4V8B
Manually_Labelled/New/UL1005/MUL5G6N1005.JPG,5G6N,5G6N,5G6N,5G6N
Manually_Labelled/New/UL1110/FUL5O8V1110.JPG,5OOV,5O8V,5O8V,5O8V
Manually_Labelled/New/UL1108/FUL5W8K1108.JPG,5W8K,5W8K,5W8K,5W8K
Manually_Labelled/New/UL1203/FUL3B8Y1203.JPG,,,,3B8Y
Manually_Labelled/New/LL1209/FLL2Y5R1209.JPG,2YR,2Y8R,2Y8R,2Y5R
Manually_Labelled/New/TY1105/MTY5N8S1105.JPG,5N8S,5N8S,5N8S,5N8S
Manually_Labelled/New/UL1204/MUL4B6R1204.JPG,4B6R,4B6K,4B6K,4B6R
Manually_Labelled/New/LL1106/MLL4F7W1106.JPG,4F7W,4F7W,4F7W,4F7W
Manually_Labelled/New/UL1002/3-2-10 b - DONE/MEASURED/FUL2W5K1002.JPG,2W5K,2W5K,2W5K,2W5K
Manually_Labelled/New/UL1010/FUL2B5B1010.JPG,,,,2B5B
Manually_Labelled/New/UL1203/FUL6B8W1203.JPG,6B8W,6B8W,6B8W,6B8W
Manually_Labelled/New/LL1001/FLL5G6R1001.JPG,5G6R,5G6R,5G6R,5G6R
Manually_Labelled/New/LL1008/FLL2B3B5B1008.JPG,2B3B5B,2B3B5B,2B3B5B,2B3B5B
Manually_Labelled/New/UL1201/FUL3G6G1201.JPG,3G6G,3G6G,3G6G,3G6G
Manually_Labelled/New/TY1006/FTY1W8P1006.JPG,1W3P,1W8P,1W8P,1W8P
Manually_Labelled/New/LL1111/FLL2R5Y1111.JPG,2R5Y,2R5Y,2R5Y,2R5Y
Manually_Labelled/New/TY1005/Taylor A1/DCIM/100NCD60/Measured/MTY2P6B1005.JPG,2P6B,2P6B,2P6B,2P6B
Manually_Labelled/New/UL1106/FUL7S8O1106.JPG,7S8O,7S8O,7S8O,7S8O
Manually_Labelled/New/UL1004/FUL2W6B1004.JPG,2W6B,2W6B,2W6B,2W6B
Manually_Labelled/New/CA1003/FCA1R3R1003.JPG,1R3R,1R3R,1R3R,1R3R
Manually_Labelled/New/UL1003/UPPER LALAJA  B- DONE/UPL B4 DONE/100NCD60/MEASURED/FUL2W4P6W1003.JPG,2W4P6W,2W4P6W,2W4P6W,2W4P6W
Manually_Labelled/New/CA1007/MCA1G7G1007.JPG,1G7G,1G7G,1G7G,1G7G
Manually_Labelled/New/LL1106/FLL4W8B1106.JPG,4W8B,4W8B,4W8B,4W8B
Manually_Labelled/New/UL1010/FUL1G6P1010.JPG,1G6P,1G6P,1G6P,1G6P
Manually_Labelled/New/LL1005/MLL1W6P1005.JPG,1W6P,1W6P,1W6P,1W6P
Manually_Labelled/New/UL1104/FUL5K7V1104.JPG,5K7V,5K7V,5K7V,5K7V
Manually_Labelled/New/UL1004/FUL4B8K1004.JPG,,,,4B8K
Manually_Labelled/New/UL1112/FUL3G4K1112 (1).JPG,3G4K,3G4K,3G4K,3G4K
Manually_Labelled/New/LL1102/FLL5R6K1102.JPG,5R6K,5R6K,5R6K,5R6K
Manually_Labelled/New/UL1009/FUL1O3K1009.JPG,,,,1O3K
Manually_Labelled/New/UL1002/3-2-10 b - DONE/MEASURED/MUL2K3R1002.JPG,2K3R,1K3R,1K3R,2K3R
Manually_Labelled/New/LL1007/MLL3Y6V1007.JPG,3Y6V,Y6V,3Y6V,3Y6V
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A2done/100NCD60/measured/FUL1W2W6V1003.JPG,1W2W6V,W2W6V,1W2W6V,1W2W6V
Manually_Labelled/New/UL1004/MUL2K6G1004.JPG,2S6G,2K6G,2K6G,2K6G
Manually_Labelled/New/UL1107/FUL1R6O1107.JPG,1Y6O,R6O,1Y6O,1R6O
Manually_Labelled/New/UL1201/FUL3B8G1201.JPG,,,,3B8G
Manually_Labelled/New/LL1102/FLL4G6R1102.JPG,4G6R,4G6R,4G6R,4G6R
Manually_Labelled/New/UL1205/MUL2P7V1205.JPG,2P7V,2P7V,2P7V,2P7V
Manually_Labelled/New/UL1007/FUL1G5B1007.JPG,1G5B,G5B,1G5B,1G5B
Manually_Labelled/New/UL1004/FUL4B6Y1004.JPG,,,,4B6Y
Manually_Labelled/New/UL1106/FUL7G8R1106.JPG,7G8R,7G8R,7G8R,7G8R
Manually_Labelled/New/UL1112/FUL6V8O1112.JPG,6O8O,6V8O,6V8O,6V8O
Manually_Labelled/New/UL1006/MUL1R3B4P1006.JPG,1R3B4P,1R3B4P,1R3B4P,1R3B4P
Manually_Labelled/New/LL1006/FLL4Y5V1006.JPG,4Y5V,4Y5V,4Y5V,4Y5V
Manually_Labelled/New/TY1107/MTY4R7S1107.JPG,,,,4R7S
Manually_Labelled/New/UL1001/MUL6P8R1001.JPG,,,,6P8R
Manually_Labelled/New/UL1001/FUL4W5K1001.JPG,4W5K,4W5K,4W5K,4W5K
Manually_Labelled/New/UL1108/MUL3O7G1108.JPG,3O7G,3O7G,3O7G,3O7G
Manually_Labelled/New/UL1109/FUL2N8P1109.JPG,2N5P,2N8P,2N8P,2N8P
Manually_Labelled/New/LL1101/FLL3O7V1101.JPG,3O7V,3O7V,3O7V,3O7V
Manually_Labelled/New/UL1008/FUL2K4B1008.JPG,2K4B,2K4B,2K4B,2K4B
Manually_Labelled/New/CA1107/FCA1P8R1107.JPG,1P3B,1P8R,1P8R,1P8R
Manually_Labelled/New/LL1009/MLL3R8G1009.JPG,3ROG,3R8G,3R8G,3R8G
Manually_Labelled/New/LL1206/MLL2R5V1206.JPG,2R5V,2R5V,2R5V,2R5V
Manually_Labelled/New/UL1109/MUL2R8Y1109.JPG,2R8Y,2R8Y,2R8Y,2R8Y
Manually_Labelled/New/UL1202/FUL1K8S1202.JPG,1K8S,1K8S,1K8S,1K8S
Manually_Labelled/New/UL1008/MUL5B7Y1008.JPG,5F7Y,5B7Y,5B7Y,5B7Y
Manually_Labelled/New/TY1205/MTY6P7B1205.JPG,6P7B,6P7B,6P7B,6P7B
Manually_Labelled/New/UL1008/FUL2N7S1008.JPG,2N7S,2N7S,2N7S,2N7S
Manually_Labelled/New/UL1202/FUL2N3W1202.JPG,2N3W,2N3W,2N3W,2N3W
Manually_Labelled/New/TY1109/MTY6P7S1109.JPG,6P1S,6P7S,6P7S,6P7S
Manually_Labelled/New/UL1001/FUL2B3V1001.JPG,2B3V,2B3V,2B3V,2B3V
Manually_Labelled/New/LL1104/MLL3P7B1104.JPG,,,,3P7B
Manually_Labelled/New/CA1204/MCA2R6P1204.JPG,2R1GP,2R6P,2R6P,2R6P
Manually_Labelled/New/UL1004/FUL4R8N1004.JPG,4R8N,4R8N,4R8N,4R8N
Manually_Labelled/New/LL1002/MLL6G7W1002 (1).JPG,6G7W,6G7W,6G7W,6G7W
Manually_Labelled/New/TY1003/FTY5G7Y1003.JPG,5G1Y,5G7Y,5G7Y,5G7Y
Manually_Labelled/New/TY1002/2-18-10 b DONE/MEASURED/MTY1R6K1002.JPG,,,,1R6K
Manually_Labelled/New/UL1104/FUL2W6N1104.JPG,2W6N,2W6N,2W6N,2W6N
Manually_Labelled/New/LL1206/FLL1O3F1206.JPG,1O3F,1O3P,1O3P,1O3F
Manually_Labelled/New/TY1005/Taylor B1/DCIM/100NCD60/MEASURED/MTY4P8R1005.JPG,4P8R,4P8R,4P8R,4P8R
Manually_Labelled/New/LL1010/MLL6Y7Y1010.JPG,6Y1Y,6Y7Y,6Y7Y,6Y7Y
Manually_Labelled/New/LL1111/FLL2K7G1111.JPG,2K7G,2K7G,2K7G,2K7G
Manually_Labelled/New/TY1107/FTY3S7N1107.JPG,3S7N,3S7N,3S7N,3S7N
Manually_Labelled/New/UL1204/FUL3G6K1204.JPG,3G6K,3G6K,3G6K,3G6K
Manually_Labelled/New/UL1008/FUL1O2P1008.JPG,1O2P,1O2P,1O2P,1O2P
Manually_Labelled/New/UL1202/FUL2N4V1202.JPG,2N7V,2N4V,2N4V,2N4V
Manually_Labelled/New/TY1106/MTY2S8R1106.JPG,2S8R,2S8R,2S8R,2S8R
Manually_Labelled/New/LL1206/FLL4R8K1206.JPG,6R8K,4R8K,4R8K,4R8K
Manually_Labelled/New/LL1106/FLL5V8W1106.JPG,5V8W,5VW,5V8W,5V8W
Manually_Labelled/New/UL1006/FUL1O7K1006.JPG,1O7K,O7K,1O7K,1O7K
Manually_Labelled/New/UL1003/UPPER LALAJA  B- DONE/UPL B3 DONE/100NCD60/MEASURED/FUL5B7W1003 (1).JPG,5B7W,5B7W,5B7W,5B7W
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A4-DONE/100NCD60/MEASURED/MUL6B7R1003.JPG,6B7R,6B7R,6B7R,6B7R
Manually_Labelled/New/UL1105/FUL2V7K1105.JPG,2V7K,2V7K,2V7K,2V7K
Manually_Labelled/New/TY1204/MTY5Y8G1204.JPG,5Y8G,5Y8G,5Y8G,5Y8G
Manually_Labelled/New/TY1108/FTY3S4O1108.JPG,3S4O2Y,S4O,3S4O2Y,3S4O
Manually_Labelled/New/LL1007/FLL3K7P1007.JPG,3K7P,3K7P,3K7P,3K7P
Manually_Labelled/New/LL1009/FLL4O6B1009.JPG,4O6B,4O6B,4O6B,4O6B
Manually_Labelled/New/UL1011/MUL3F8Y1011.JPG,3F8Y,3F8Y,3F8Y,3F8Y
Manually_Labelled/New/UL1206/FUL3K7V1206.JPG,3K7V,3K7V,3K7V,3K7V
Manually_Labelled/New/UL1206/FUL1P3P1206.JPG,1P3P,1P3P,1P3P,1P3P
Manually_Labelled/New/UL1108/FUL4F6N1108.JPG,4F6N6,4F6N,4F6N,4F6N
Manually_Labelled/New/CA1108/MCA2Y6B1108.JPG,2Y3B,2Y6B,2Y6B,2Y6B
Manually_Labelled/New/LL1110/MLL3G8F1110.JPG,3G8F,3G8F,3G8F,3G8F
Manually_Labelled/New/TY1106/FTY3S5K1106.JPG,3S5K,3S5K,3S5K,3S5K
Manually_Labelled/New/UL1005/MUL1S5K1005 (1).JPG,1S5K,1S5K,1S5K,1S5K
Manually_Labelled/New/UL1006/FUL4K8W1006.JPG,4K8W,4K8W,4K8W,4K8W
Manually_Labelled/New/TY1106/FTY2S8N1106.JPG,2S8N,2S8N,2S8N,2S8N
Manually_Labelled/New/UL1008/FUL5W7K1008.JPG,5W7K,5W7K,5W7K,5W7K
Manually_Labelled/New/LL1206/FLL5G8Y1206.JPG,5G8Y,5G8Y,5G8Y,5G8Y
Manually_Labelled/New/TY1011/FTY3S4R1011.JPG,3S4R,3S4R,3S4R,3S4R
Manually_Labelled/New/CA1012/FCA2R4P1012.JPG,2F4P,2R4P,2R4P,2R4P
Manually_Labelled/New/UL1101/FUL2B7F1101.JPG,2B7F,2B7F,2B7F,2B7F
Manually_Labelled/New/UL1005/FUL3B7R1005.JPG,3B7R,3B7R,3B7R,3B7R
Manually_Labelled/New/LL1008/FLL3B7W1008.JPG,3B7W,3B7W,3B7W,3B7W
Manually_Labelled/New/UL1009/FUL4B6R1009.JPG,4B8R,4B6R,4B6R,4B6R
Manually_Labelled/New/TY1010/MTY3R7V1010.JPG,3R7V,3R7V,3R7V,3R7V
Manually_Labelled/New/CA1201/MCA3P4Y1201.JPG,3O4Y,3O4Y,3O4Y,3P4Y
Manually_Labelled/New/UL1012/FUL1F2R1012.JPG,1F2R,1F2R,1F2R,1F2R
Manually_Labelled/New/UL1006/FUL4W8P1006.JPG,4W8P,4W8P,4W8P,4W8P
Manually_Labelled/New/UL1111/MUL3F4B1111.JPG,3F4B,3F4B,3F4B,3F4B
Manually_Labelled/New/UL1109/FUL1W4O1109.JPG,1W4O,W4O,1W4O,1W4O
Manually_Labelled/New/UL1103/MUL2F8R1103.JPG,2F8R,2F8R,2F8R,2F8R
Manually_Labelled/New/UL1006/MUL1G5G1006.JPG,1G5G,1G5G,1G5G,1G5G
Manually_Labelled/New/UL1001/FUL3V7B1001.JPG,3V7B,3V7B,3V7B,3V7B
Manually_Labelled/New/TY1110/FTY5G6P1110.JPG,5G6P,5G6P,5G6P,5G6P
Manually_Labelled/New/LL1105/FLL2O5W1105.JPG,2O5W,2O5W,2O5W,2O5W
Manually_Labelled/New/UL1004/MUL2W7P1004.JPG,2W7P,27P,2W7P,2W7P
Manually_Labelled/New/UL1002/2-26-10 b - DONE/MEASURED/MUL7W8V1002.JPG,,,,7W8V
Manually_Labelled/New/LL1008/MLL4G6R1008.JPG,6G6R,4G6R,4G6R,4G6R
Manually_Labelled/New/LL1003/FLL4O6G1003.JPG,4O6G,4O6G,4O6G,4O6G
Manually_Labelled/New/LL1005/FLL6B7W1005.JPG,6B7W,6B7W,6B7W,6B7W
Manually_Labelled/New/TY1203/MTY5B7V1203.JPG,,,,5B7V
Manually_Labelled/New/CA1001/FCA4W7W1001.JPG,4W1W,4W7W,4W7W,4W7W
Manually_Labelled/New/CA1007/MCA1G3K1007.JPG,1G3K,G3K,1G3K,1G3K
Manually_Labelled/New/UL1009/MUL2N3K1009.JPG,2N3K,2N3K,2N3K,2N3K
Manually_Labelled/New/LL1007/MLL3B5Y1007.JPG,3B5Y,3B5Y,3B5Y,3B5Y
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A3-DONE/100NCD60/MEASURED/FUL3W7R1003.JPG,3W7R,3W7R,3W7R,3W7R
Manually_Labelled/New/UL1005/MUL7P8O1005.JPG,7P8O,7P8O,7P8O,7P8O
Manually_Labelled/New/LL1107/FLL3Y6P1107.JPG,3Y6P,3V6P,3V6P,3Y6P
Manually_Labelled/New/UL1005/MUL6N8R1005.JPG,6N8R,6N8R,6N8R,6N8R
Manually_Labelled/New/LL1109/FLL4F7V1109.JPG,4F7V,4F7V,4F7V,4F7V
Manually_Labelled/New/LL1101/FLL7F8B1101.JPG,7F8B,7F8R,7F8R,7F8B
Manually_Labelled/New/UL1109/FUL2Y4S8Y1109.JPG,2Y4S8Y,24SY,2Y4S8Y,2Y4S8Y
Manually_Labelled/New/UL1105/FUL2F6N1105.JPG,2F6N,2F6N,2F6N,2F6N
Manually_Labelled/New/LL1208/FLL2O6G1208.JPG,2O6G,2O6G,2O6G,2O6G
Manually_Labelled/New/LL1008/FLL3P8W1008.JPG,3P2W,3P8W,3P8W,3P8W
Manually_Labelled/New/UL1205/FUL2F8B1205.JPG,2F8B,2F8B,2F8B,2F8B
Manually_Labelled/New/LL1209/FLL7O8Y1209.JPG,7O8Y,7O8Y,7O8Y,7O8Y
Manually_Labelled/New/TY1204/FTY1K2K7K1204.JPG,1K2K1K,1K2K7K,1K2K7K,1K2K7K
Manually_Labelled/New/CA1001/FCA6G7W1001.JPG,6G7W,6G7W,6G7W,6G7W
Manually_Labelled/New/LL1111/FLL2K5F1111.JPG,2K5F,2K5F,2K5F,2K5F
Manually_Labelled/New/UL1006/MUL3N4V1006.JPG,3N4V,3N4V,3N4V,3N4V
Manually_Labelled/New/TY1003/MTY4O8Y1003.JPG,4O8Y,4O8Y,4O8Y,4O8Y
Manually_Labelled/New/UL1206/MUL1W8K1206.JPG,WFK,1W8K,1W8K,1W8K
Manually_Labelled/New/UL1201/FUL2P5O1201.JPG,2P5O,2P5O,2P5O,2P5O
Manually_Labelled/New/UL1005/FUL4Y7G1005.JPG,4Y7G,4Y7G,4Y7G,4Y7G
Manually_Labelled/New/UL1001/FUL3Y7O1001.JPG,3Y7O,Y7O,3Y7O,3Y7O
Manually_Labelled/New/UL1104/FUL4O6P1104.JPG,4O6P4G,4O6P,4O6P,4O6P
Manually_Labelled/New/LL1010/FLL3K4W1010.JPG,3K4W,3K4W,3K4W,3K4W
Manually_Labelled/New/UL1107/FUL4W6V1107.JPG,4W6V,4W6V,4W6V,4W6V
Manually_Labelled/New/UL1010/MUL1K6F1010.JPG,1K6F,K6,1K6F,1K6F
Manually_Labelled/New/LL1105/FLL7F8N1105.JPG,7F8N,78N,7F8N,7F8N
Manually_Labelled/New/LL1003/FLL5Y7V1003.JPG,5Y7V,5Y7V,5Y7V,5Y7V
Manually_Labelled/New/UL1004/FUL4O8P1004.JPG,,,,4O8P
Manually_Labelled/New/UL1010/FUL3F7N1010.JPG,3F7N,3F7N,3F7N,3F7N
Manually_Labelled/New/CA1008/FCA2P4W1008.JPG,2F4W,2P4W,2P4W,2P4W
Manually_Labelled/New/LL1003/FLL4P7P1003.JPG,4P7O,4P7P,4P7P,4P7P
Manually_Labelled/New/UL1001/MUL4G5Y1001.JPG,4G5Y,4G5Y,4G5Y,4G5Y
Manually_Labelled/New/TY1204/MTY2K5G1204.JPG,2K5G,2K5G,2K5G,2K5G
Manually_Labelled/New/UL1011/FUL4O6P1011.JPG,,,,4O6P
Manually_Labelled/New/TY1107/MTY3W8S1107.JPG,3W8S,3W8S,3W8S,3W8S
Manually_Labelled/New/LL1107/FLL6W7G1107.JPG,6W7G,6W7G,6W7G,6W7G
Manually_Labelled/New/UL1005/MUL3N7V1005.JPG,3N7V,3N7V,3N7V,3N7V
Manually_Labelled/New/UL1206/MUL1O3R1206.JPG,,,,1O3R
Manually_Labelled/New/UL1105/MUL6F7V1105.JPG,6F2V,6F7V,6F7V,6F7V
Manually_Labelled/New/TY1204/FTY5O6W1204.JPG,5O6W,5O6W,5O6W,5O6W
Manually_Labelled/New/LL1207/FLL3W6P1207.JPG,6L3W6P,3W6P,3W6P,3W6P
Manually_Labelled/New/TY1004/Taylor A/Taylor A1/Taylor A/101NCD60/MEASURED/FTY1O8R1004.JPG,1O8K,1O8R,1O8R,1O8R
Manually_Labelled/New/UL1008/FUL1F7F1008.JPG,4F7F,F7F,4F7F,1F7F
Manually_Labelled/New/CA1007/FCA4V8B1007.JPG,4V8B,4V8B,4V8B,4V8B
Manually_Labelled/New/UL1005/FUL4Y8Y1005.JPG,4Y8Y,4Y8Y,4Y8Y,4Y8Y
Manually_Labelled/New/UL1008/FUL3B4O1008.JPG,3B4,3B4O,3B4O,3B4O
Manually_Labelled/New/UL1204/MUL2K3V1204.JPG,2K3V,2K3V,2K3V,2K3V
Manually_Labelled/New/LL1204/MLL2Y6B1204.JPG,2Y6B,2Y6B,2Y6B,2Y6B
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A4-DONE/100NCD60/MEASURED/MUL4R6R1003.JPG,4R6R,4R6R,4R6R,4R6R
Manually_Labelled/New/LL1006/FLL2W3B1006.JPG,2W3B,2W3B,2W3B,2W3B
Manually_Labelled/New/LL1203/FLL6W8B1203.JPG,6W8B,6W8B,6W8B,6W8B
Manually_Labelled/New/TY1007/MTY2P6B1007 (1).JPG,2P6B,2P6B,2P6B,2P6B
Manually_Labelled/New/UL1204/FUL2P8P1204.JPG,2P8P,2P8P,2P8P,2P8P
Manually_Labelled/New/UL1110/FUL1B3N1110.JPG,1B3N,1B3N,1B3N,1B3N
Manually_Labelled/New/LL1103/MLL3B7O1103.JPG,3F7O,3B7O,3B7O,3B7O
Manually_Labelled/New/LL1001/FLL1Y2R7P8Y1001.JPG,4Y2R7P7Y,Y2R7,4Y2R7P7Y,1Y2R7P8Y
Manually_Labelled/New/UL1102/FUL1V6R1102.JPG,1V6R1G,V6R,1V6R1G,1V6R
Manually_Labelled/New/LL1103/FLL4B8F1103.JPG,4B8F,4B8F,4B8F,4B8F
Manually_Labelled/New/UL1004/FUL1O5B1004.JPG,,,,1O5B
Manually_Labelled/New/UL1006/MUL1B5B1006.JPG,1B5B,1B5B,1B5B,1B5B
Manually_Labelled/New/LL1101/MLL3F7N1101.JPG,3F7N,3F7N,3F7N,3F7N
Manually_Labelled/New/UL1002/3-1-10 b DONE/MEASURED/FUL5R6B1002.JPG,5R8B,5R6B,5R6B,5R6B
Manually_Labelled/New/LL1006/FLL4V5Y1006.JPG,4V5Y,4V5Y,4V5Y,4V5Y
Manually_Labelled/New/LL1105/FLL5B8G1105.JPG,,,,5B8G
Manually_Labelled/New/CA1002/MCA3K7B1002.JPG,3K7B,3K7B,3K7B,3K7B
Manually_Labelled/New/TY1007/FTY7W8B1007.JPG,7W8B,7W8B,7W8B,7W8B
Manually_Labelled/New/UL1009/FUL4N5R1009.JPG,6KNSR,4N5R,4N5R,4N5R
Manually_Labelled/New/LL1102/FLL5P7O1102.JPG,5P7O,5P7O,5P7O,5P7O
Manually_Labelled/New/LL1109/FLL4Y7O8W1109.JPG,4Y7O8K,4Y7O8W,4Y7O8W,4Y7O8W
Manually_Labelled/New/UL1105/MUL3R4F1105.JPG,3R4F,3R4F,3R4F,3R4F
Manually_Labelled/New/UL1108/MUL1B5O1108.JPG,1G5O,1B5O,1B5O,1B5O
Manually_Labelled/New/UL1004/FUL3G8N1004.JPG,3G8N,3G8N,3G8N,3G8N
Manually_Labelled/New/LL1111/MLL3G7P1111.JPG,3G7P,3G7P,3G7P,3G7P
